IdProvincia;IdEstacion;Fecha;Year;Dia;t_media_grados;t_max_grados;hora_temp_max;t_min_grados;hora_temp_min;humedad_media_perc;humedad_max_perc;hora_hum_max;humedad_min_perc;hora_hum_min;vel_viento_m_s;dir_viento_grad;VelVientoMa_m_s;hora_vel_max;dir_viento_vel_max_grad;radiacion_MJ_m2);precipitacion_mm;PePMon;EtPMon
5;1;04/06/2010;2010;155;21,9;30,82;15:30;12,23;04:20;45,36;78,6;04:20;17,37;12:20;1,44;287,1;4,81;20:40;240,5;31,28;0;0;6,41
5;1;05/06/2010;2010;156;23,05;30,89;13:30;13,77;03:20;42,27;73,1;03:20;21,71;14:00;2,71;230,4;8,66;14:02;263;28,07;0;0;7,11
5;1;06/06/2010;2010;157;18,85;26,29;14:50;11,1;00:00;59,52;88,2;22:40;26,93;15:50;1,91;307,7;5,75;09:23;320,1;29,18;0;0;5,79
5;1;07/06/2010;2010;158;18,33;27,49;14:00;8,77;04:00;58,03;92,4;00:30;26,39;13:40;2,28;277,3;9,58;16:00;272,4;29,85;0;0;6,15
5;1;08/06/2010;2010;159;14,76;20,7;11:00;9,3;04:10;70,4;91,8;04:10;42,05;11:00;2,78;277,2;8,65;11:59;293,7;17,32;0;0;3,85
5;1;09/06/2010;2010;160;13,31;18,1;12:40;9,83;23:50;82,4;95,6;04:50;60,37;13:50;3,57;201,4;8,33;10:39;182,3;13,35;8,8;4,77;2,82
5;1;10/06/2010;2010;161;13,15;19,22;13:30;9,5;00:00;67,97;87,6;00:00;40,17;14:10;5,01;246,5;10,56;14:52;270,1;24,99;0;0;4,89
5;1;11/06/2010;2010;162;12,02;17,29;14:50;9,03;00:30;84,2;94,9;22:30;65,85;14:50;4,31;257,2;9,66;16:27;252,8;12,61;7,2;3,57;2,58
5;1;12/06/2010;2010;163;12,09;16,89;14:20;9,9;04:10;85,2;95,3;04:30;60,17;14:10;2,26;339,1;7,14;14:19;1,52;14,46;1,6;0;2,68
5;1;13/06/2010;2010;164;14,82;21,97;16:10;10,5;04:10;79,7;97;00:00;44,18;16:00;1,85;45,32;5,85;16:22;91,1;17,84;5,8;2,5;3,64
5;1;14/06/2010;2010;165;13,64;21,56;14:10;7,57;00:00;76,1;98;06:10;37,63;17:10;2,06;359,3;8,12;19:18;5,89;21,78;0;0;4,16
5;1;15/06/2010;2010;166;11,06;17,55;12:10;3,9;04:00;69,7;96,5;04:50;40,37;12:10;2,2;10,39;7;12:06;4,75;23,83;0,6;0;3,88
5;1;16/06/2010;2010;167;9,69;15,29;13:50;4,43;02:00;87,1;96,8;23:20;63,98;13:50;1,73;237,1;7,54;12:34;353;10,55;1,2;0;2,01
5;1;17/06/2010;2010;168;14,14;22,41;16:10;4,56;04:20;66,54;97,6;02:30;32,21;15:20;1,47;56,28;5,23;09:36;119,4;31,21;0;0;5,07
5;1;18/06/2010;2010;169;16,04;24,42;13:10;6,23;03:40;64,43;96,9;04:50;30,4;13:10;1,35;247,2;6,6;13:14;270,9;22,08;0;0;4,32
5;1;19/06/2010;2010;170;15,7;23,35;15:10;7,57;04:20;61,5;95,8;04:40;29,41;16:50;1,92;2,26;7,83;14:28;328,2;31,33;0;0;5,49
5;1;20/06/2010;2010;171;14,46;20,89;14:20;5,63;23:50;55,08;90,1;04:30;22,33;16:50;2,52;55,89;7,81;15:08;36,73;29,07;0;0;5,32
5;1;21/06/2010;2010;172;13,64;24,62;15:40;1,42;03:40;52,98;91,1;03:40;20,38;14:00;1,29;21,18;5,26;15:04;346,8;32,33;0;0;5,39
5;1;22/06/2010;2010;173;18;28,88;14:40;5,37;04:00;49,44;89,7;04:30;17,64;16:00;1,34;29,17;5,45;10:27;60,06;32,13;0;0;6,04
5;1;23/06/2010;2010;174;20,52;30,68;14:50;8,1;04:10;40,5;82,1;04:10;14,7;15:40;1,27;76;7,27;12:02;22,11;31,87;0;0;6,25
5;1;24/06/2010;2010;175;21,01;31,89;12:10;10,17;04:10;49,26;83,1;23:40;17,5;12:10;1,66;129;16,04;14:12;195,1;22,54;11,4;6,67;5,74
5;1;25/06/2010;2010;176;19,51;26,62;15:20;15,23;02:50;67,72;89,8;02:50;33,81;15:20;2,33;250,2;7,85;02:07;193,2;18,92;6;2,66;4,83
5;1;26/06/2010;2010;177;19,29;27,69;13:50;13,1;04:00;68,17;95;04:30;33,21;13:50;1,83;145,8;9,36;14:35;198,7;25,33;0;0;5,35
5;1;27/06/2010;2010;178;19,54;27,82;13:30;13,03;04:30;70,2;95,1;00:00;33,95;13:30;1,7;183,5;9,76;14:52;218,2;21,29;2,4;0;4,8
5;1;28/06/2010;2010;179;19,29;28,68;14:20;12,1;03:30;71,5;97,2;03:50;31,94;12:20;1,21;70,4;8,19;14:58;170,7;21,62;0,6;0;4,61
5;1;29/06/2010;2010;180;21,51;29,96;14:00;12,7;02:40;58,9;95,7;02:50;27,06;16:40;1,26;52,11;5,27;14:48;50;29,22;0;0;5,82
5;1;30/06/2010;2010;181;23,15;31,62;14:30;12,63;04:20;52,08;93;04:20;22,11;14:50;1,25;353,6;7,65;13:28;305,9;29,64;0,4;0;6,1
5;1;01/07/2010;2010;182;22,33;30,69;09:10;12,9;03:40;55,67;87,6;22:20;26,73;09:20;1,58;165,8;10,71;18:01;148,2;19,28;1,6;0;4,95
5;1;02/07/2010;2010;183;20,29;27,89;15:50;14,9;04:30;67,74;89,9;04:40;36,49;16:20;2,36;172,3;11,12;07:50;222,4;13,34;2;0;4,25
5;1;03/07/2010;2010;184;21,3;28,56;12:40;14,9;23:40;63,04;91,3;04:10;32,07;16:10;2,52;158,2;8,11;10:28;141,3;20,38;2,4;0;5,34
5;1;04/07/2010;2010;185;23,31;32,41;15:20;13,3;03:20;57,57;94,4;03:30;23,91;14:20;1,26;33,69;5,66;16:14;22,1;30,6;0;0;6,29
5;1;05/07/2010;2010;186;22,85;32,81;13:50;13,23;23:00;56,44;95;04:20;22,92;16:10;1,56;29;6,5;13:55;34,24;30,17;0;0;6,54
5;1;06/07/2010;2010;187;23,4;34,82;15:10;10,1;04:10;52,22;92,6;04:40;23,05;16:10;1,44;40,02;4,97;10:49;35,11;30;0;0;6,6
5;1;07/07/2010;2010;188;25,16;35,28;11:40;14,91;04:30;50,26;86,9;02:30;20,17;12:10;1,45;205,1;9,74;13:58;277,2;21,58;0;0;5,71
5;1;08/07/2010;2010;189;28,32;36,09;13:20;19,1;00:30;36,19;69,86;00:30;16,3;13:10;3,08;190,5;10,62;15:49;192;23,96;0;0;8,06
5;1;09/07/2010;2010;190;24,36;32,42;15:10;15,3;04:30;48,54;81;02:40;24,65;15:40;1,78;273,6;6,39;13:18;336,4;29,66;0;0;6,68
5;1;10/07/2010;2010;191;25,21;34,75;14:10;14,96;03:50;47,29;84,9;04:00;15,3;13:40;1,89;272,5;10,09;11:23;257,9;29,74;0;0;7,21
5;1;11/07/2010;2010;192;25,57;35,35;13:30;14,9;04:20;38,23;69,75;04:20;16,5;13:30;1,62;232,3;6,76;13:27;300,2;25,7;0;0;6,54
5;1;12/07/2010;2010;193;23,08;32,42;14:40;12,77;04:30;39,56;80,3;04:30;14,3;13:10;2,43;259,5;7,44;16:12;296,9;29,88;0;0;7,41
5;1;13/07/2010;2010;194;22,01;31,16;16:10;12,5;03:20;48,18;80,6;04:10;17,97;15:50;2,2;264,3;7,23;17:11;270,3;29,95;0;0;6,95
5;1;14/07/2010;2010;195;18,6;26,42;15:10;11,3;22:50;53,57;90,7;04:40;21,25;17:00;2,92;274,3;8,99;14:04;281,2;29,84;0;0;6,48
5;1;15/07/2010;2010;196;19,38;30,09;15:40;8,24;04:10;43,71;85,5;04:10;11,96;14:40;1,65;265,7;7,03;14:26;295,7;30,5;0;0;6,35
5;1;16/07/2010;2010;197;20,75;29,49;15:50;10,03;03:20;44,7;73;00:00;20,24;14:40;1,99;274;7,09;14:22;294,1;29,86;0;0;6,45
5;1;17/07/2010;2010;198;21,61;31,95;15:00;10,77;04:20;49,94;88,3;04:30;21,11;15:00;1,8;23,75;6,94;17:52;62,91;29,76;0;0;6,55
5;1;18/07/2010;2010;199;23,18;34,08;15:10;9,3;04:20;45,86;86,2;04:20;19,44;14:10;1,43;336,3;7,1;13:14;354,1;29,52;0;0;6,42
5;1;19/07/2010;2010;200;25,95;35,08;14:30;13,29;04:20;36,07;76,4;04:30;14,76;15:30;1,82;276,1;6,55;11:00;3,13;29,37;0;0;7,06
5;1;20/07/2010;2010;201;24,37;33,02;14:30;14,17;04:30;44,79;82,5;04:40;22,25;14:30;2,87;279,6;7,53;17:33;294,1;28,66;0;0;7,48
5;1;21/07/2010;2010;202;21,58;28,69;14:20;14,64;04:30;49,56;81,3;04:30;26,46;15:30;2,64;284,9;7,49;15:05;297,3;24,7;0;0;6,13
5;1;22/07/2010;2010;203;19,87;27,76;15:30;11,23;00:00;54,65;82,1;00:00;27,87;15:30;2,35;355,5;7,67;17:58;342,6;28,35;0;0;6,09
5;1;23/07/2010;2010;204;18,84;28,48;15:30;8,3;04:40;51,76;91,8;03:50;18,44;14:40;1,82;37,97;6,05;17:39;42,32;29,62;0;0;6,03
5;1;24/07/2010;2010;205;19,78;30,55;14:00;6,63;04:20;40,96;84,3;04:10;14,5;17:00;1,68;26,29;6,1;15:11;318,3;29,87;0;0;6,26
5;1;25/07/2010;2010;206;20,63;30,02;15:10;8,23;03:20;39,56;73,9;04:30;17,51;16:40;2,29;53,72;7,35;17:30;74,8;29,68;0;0;6,71
5;1;26/07/2010;2010;207;20,62;31,02;15:20;8,63;03:50;48,26;91,2;04:00;17,57;15:20;2,36;37,79;9,31;14:31;5,5;29,95;0;0;6,87
5;1;27/07/2010;2010;208;22,31;33,61;14:30;8,7;04:10;42,73;86,8;04:10;13,96;16:10;1,58;339;5,93;15:43;338,4;29,6;0;0;6,52
5;1;28/07/2010;2010;209;23,88;34,55;16:10;11,04;04:30;37,08;72,7;04:50;14,96;15:00;1,59;258,4;7,19;14:02;347,5;29,29;0;0;6,66
5;1;29/07/2010;2010;210;22,58;31,89;13:30;13,03;03:50;45,08;77,2;00:00;16,43;14:40;2,25;7,74;8,41;12:14;28,46;28,17;0;0;6,86
5;1;30/07/2010;2010;211;21,4;31,68;15:20;9,9;04:10;47,49;92;04:10;17,1;16:10;1,36;4,35;5,09;13:14;73,5;29,06;0;0;5,94
5;1;31/07/2010;2010;212;25,71;35,89;15:20;12,37;03:40;33,13;66,08;04:00;16,9;14:30;1,77;238,3;6,43;17:42;254,9;28,14;0;0;6,88
5;1;01/08/2010;2010;213;25,61;34,08;13:10;15,17;03:50;27,73;75,2;23:40;13,96;14:40;2,87;251,1;8,69;16:06;270,6;28,24;0;0;7,83
5;1;02/08/2010;2010;214;20,14;29,55;15:10;11,64;04:30;61,07;91,1;04:20;29,53;16:00;2,44;5,9;8,48;17:45;55,89;27,51;0;0;6,14
5;1;03/08/2010;2010;215;18,99;28,75;15:40;8,24;03:00;54,15;94,5;04:30;18,64;14:50;1,76;43,34;6,91;13:52;66,23;28,85;0;0;5,83
5;1;04/08/2010;2010;216;20,2;29,02;14:30;9,9;03:50;51,22;87,5;03:50;24,32;14:00;1,71;345,5;6,58;17:18;20,88;27,89;0;0;5,7
5;1;05/08/2010;2010;217;19,2;28,02;14:40;9,16;03:30;50,21;89,4;03:50;21,31;14:50;2,35;27,66;7,11;13:00;46,97;28,85;0;0;6,13
5;1;06/08/2010;2010;218;19,25;31,35;15:50;6,37;04:40;41,97;87,1;04:10;11,96;17:10;1,51;38,61;5,93;10:45;18,31;28,51;0;0;5,96
5;1;07/08/2010;2010;219;23,74;34,62;14:40;10,03;03:30;33,3;63,81;03:30;17,84;15:20;1,72;296,8;6,94;14:52;311,1;27,56;0;0;6,5
5;1;08/08/2010;2010;220;22,92;32,88;12:40;16,57;02:20;47,63;77,4;23:50;25,66;12:10;2,4;181,3;9,67;14:41;178;13,62;0,4;0;5,37
5;1;09/08/2010;2010;221;25,34;33,15;15:30;16,37;04:20;45,03;83,8;02:50;23,25;15:30;2,27;257,6;8,01;11:30;301,8;20,78;0;0;5,94
5;1;10/08/2010;2010;222;25,25;33,88;14:50;16,3;04:00;39,17;71;04:30;19,77;15:30;2,44;265,3;9,53;16:09;312,9;20,28;0;0;6,38
5;1;11/08/2010;2010;223;23,05;32,02;16:20;14,5;03:30;28,11;60,32;03:50;10,22;17:20;2,25;280,3;5,78;10:42;335,5;27,69;0;0;6,96
5;1;12/08/2010;2010;224;20,37;28,48;14:10;12,7;05:00;49,3;77,2;00:00;30,67;15:10;2,99;1,31;8,04;19:48;61,23;25,99;0;0;6,18
5;1;13/08/2010;2010;225;16,04;24,42;14:30;7,9;05:10;57,63;88,8;04:50;25,06;14:30;3,19;35,54;8,93;17:13;39,86;27,38;0;0;5,72
5;1;14/08/2010;2010;226;14,5;23,62;15:20;4,57;04:50;57,29;91,9;04:20;24,32;15:50;1,64;47,98;6,7;10:03;36,26;27,64;0;0;4,77
5;1;15/08/2010;2010;227;16,94;26,42;15:20;4,83;04:50;49,81;89,7;05:00;21,52;15:20;2;32,74;6,39;20:39;60,1;26,71;0;0;5,31
5;1;16/08/2010;2010;228;18,57;27,42;12:10;7,43;03:10;50,54;85,2;03:50;21,12;12:00;2,02;102,8;7,1;10:32;53,42;21,29;0;0;5
5;1;17/08/2010;2010;229;20,25;28,16;16:00;11,36;04:30;48,6;83,7;04:40;23,32;16:00;1,73;259,6;5,94;23:58;257,4;18,13;0;0;4,54
5;1;18/08/2010;2010;230;22,13;29,95;15:10;13,96;04:10;46,96;78,5;04:10;19,78;15:40;2,27;272,7;6,48;14:02;288,8;23,02;0;0;5,81
5;1;19/08/2010;2010;231;22,13;29,61;13:50;13,36;05:00;53,57;87,1;05:00;27,93;13:50;2,29;222,1;8,03;14:17;160,8;22,27;0;0;5,41
5;1;20/08/2010;2010;232;24,11;33,41;15:20;14,03;04:40;44,6;77,2;04:40;21,31;16:20;1,59;246,6;6,33;13:00;270,9;25,45;0;0;5,8
5;1;21/08/2010;2010;233;25,9;34,01;13:50;15,83;03:40;38,98;66,53;03:40;20,71;13:40;2,69;179,1;8,26;10:34;176,3;24,98;0;0;6,98
5;1;22/08/2010;2010;234;26,15;33,61;12:20;16,76;05:00;36,41;65,85;05:00;20,04;15:40;3,02;238;11,63;13:38;272,2;25,12;0;0;7,25
5;1;23/08/2010;2010;235;21,91;30,22;13:50;11,16;04:30;48,62;83,2;04:10;22,18;11:30;3,17;262,7;8,51;16:37;282,6;25,76;0;0;6,56
5;1;24/08/2010;2010;236;21,03;29,42;16:10;13,97;03:50;55,48;94,1;04:00;24,12;16:40;1,68;257,6;5,84;12:03;305,6;23,68;0;0;5,09
5;1;25/08/2010;2010;237;24,23;35,28;14:50;13,24;04:30;36,7;65,14;03:20;16,17;15:30;1,88;218,2;6,8;13:21;225,9;25,73;0;0;6,44
5;1;26/08/2010;2010;238;25,55;34,15;11:50;16,5;05:00;31,48;56,17;05:30;14,16;12:40;3,66;233,8;12,02;13:15;270,9;22,6;0;0;8,07
5;1;27/08/2010;2010;239;21,11;30,02;14:40;13,24;23:50;44,57;77,4;05:10;16,24;16:40;2,25;268,7;6,5;14:10;324,9;25,43;0;0;6,01
5;1;28/08/2010;2010;240;18,63;29,14;15:00;6,76;05:00;48,57;83,2;03:40;21,71;14:20;1,65;30,29;5,86;13:34;43,16;25,13;0;0;5,11
5;1;29/08/2010;2010;241;18,41;29,22;15:10;7,7;05:10;48,26;84,5;04:30;19,98;16:00;1,31;320;5,58;13:54;340,6;25,08;0;0;4,81
5;1;30/08/2010;2010;242;19,51;30,41;14:40;7,7;05:00;32,96;71,4;05:00;10,62;11:10;1,42;55,87;5,68;10:00;48,3;25,02;0;0;5,13
5;1;31/08/2010;2010;243;21,25;31,68;12:20;8,09;04:00;33,21;63,15;05:00;15,3;12:20;1,42;29,14;5,87;20:14;276,4;21,19;0;0;4,87
5;1;01/09/2010;2010;244;17,16;21,35;14:20;12,16;22:40;77,5;96,6;23:00;35,24;00:10;2,06;168,8;8,25;15:25;228,7;7,46;8,4;4,47;2,64
5;1;02/09/2010;2010;245;18,05;26,35;15:50;11,23;04:00;73,7;96,6;00:50;36,49;16:20;1,43;242,3;4,31;12:57;335,4;19,18;0,2;0;3,81
5;1;03/09/2010;2010;246;20,31;29,94;14:40;11,23;05:10;59,8;93,1;05:10;20,98;15:10;1,43;231,1;5,47;13:33;315,5;23,47;0;0;4,77
5;1;04/09/2010;2010;247;21,63;31,42;13:50;11,63;02:00;52,84;87,3;02:00;20,04;13:50;1,47;222;5,95;12:51;341,6;20,45;0;0;4,69
5;1;05/09/2010;2010;248;22,97;31,95;13:50;13,97;05:00;45,95;76,3;05:30;23,18;13:50;2,22;219,8;7,44;14:40;240,9;18,29;0;0;5,29
5;1;06/09/2010;2010;249;20,28;28,35;13:00;11,7;04:10;53,55;81,7;04:10;28,13;13:00;2,76;262,7;8,21;13:33;290;20,21;0;0;5,2
5;1;07/09/2010;2010;250;15,37;20,76;13:00;10,16;23:40;72,3;93,9;02:00;44,72;10:20;4,76;267,9;13,24;16:09;265,4;14,26;0,4;0;3,72
5;1;08/09/2010;2010;251;13,99;20,29;14:00;7,83;04:50;65,35;94,8;05:00;34,02;14:00;2,96;282,7;8,16;13:52;282,7;17,44;0;0;3,7
5;1;09/09/2010;2010;252;15,1;23,68;14:50;8,83;23:40;64,85;94;05:20;31,87;14:50;1,43;260,2;5,37;15:09;329,8;22,74;0;0;3,84
5;1;10/09/2010;2010;253;17,34;28,61;14:20;5,43;03:20;48,24;89,3;03:30;17,64;14:00;1,43;145,9;4,81;15:58;0,19;23,23;0;0;4,48
5;1;11/09/2010;2010;254;20,3;30,21;13:20;8,23;05:20;38,42;72,3;04:00;17,3;15:50;1,31;212,7;5,24;15:01;40,69;22,93;0;0;4,51
5;1;12/09/2010;2010;255;19,71;30,21;14:00;8,83;04:20;48,17;80,3;23:20;20,44;14:40;2,26;30,55;7,81;16:10;44,78;22,34;0;0;5,37
5;1;13/09/2010;2010;256;19,05;30,54;14:40;8,1;05:30;49,85;91,8;04:50;21,92;19:10;1,7;38,46;6,28;16:24;37,95;22,1;0;0;4,78
5;1;14/09/2010;2010;257;18,37;29,54;13:40;7,23;04:10;41,78;77,7;04:50;16,5;15:40;1,34;231,5;4,92;13:13;40,88;22,75;0;0;4,42
5;1;15/09/2010;2010;258;23,54;33,15;12:00;12,7;00:30;36,7;79,6;00:00;16,9;10:30;2,09;241,3;7,45;19:02;287,3;19,72;0;0;5,37
5;1;16/09/2010;2010;259;18,4;23,75;10:40;14,1;23:50;78,6;96,5;23:50;52,07;10:00;2,34;227,4;7,8;12:47;271,7;10,86;18;11,05;2,78
5;1;20/09/2010;2010;263;18,87;24,75;10:10;0;06:40;65,61;88,1;22:40;;06:40;2,73;183,8;7,2;14:21;150,5;9,02;2;;
5;1;21/09/2010;2010;264;16,99;24,88;15:30;10,63;03:30;67,09;94,4;04:40;29,47;16:10;1,55;180,3;5,99;14:10;130,5;17,98;0;0;3,49
5;1;22/09/2010;2010;265;17,69;25,89;14:10;9,83;03:00;60,28;91;04:50;30,27;15:30;2,07;186,3;7,89;14:33;188,2;17,6;0;0;3,88
5;1;23/09/2010;2010;266;16,82;21,83;12:10;12,23;03:20;63,11;83,5;03:30;44,32;15:00;2,9;252,2;8,32;15:34;289;9,96;0;0;3,08
5;1;24/09/2010;2010;267;15,63;20,96;15:10;11,23;03:40;66,08;90,6;06:40;41,04;16:30;3,78;286,6;8,68;14:47;279,8;17,24;0;0;3,74
5;1;25/09/2010;2010;268;12,21;18,21;15:30;5,49;06:10;64,59;93,5;06:00;36,49;14:50;2,3;52,79;6,8;15:34;61,02;19,08;0;0;3,09
5;1;26/09/2010;2010;269;10,28;17,75;16:30;2,1;06:20;64,58;95,5;06:30;34,35;15:00;2;64,62;7,3;09:30;51,09;20,45;0;0;2,99
5;1;27/09/2010;2010;270;10,34;19,48;15:40;1,29;06:10;62,73;92,7;04:40;30,81;14:00;1,21;12,57;4,9;13:10;27,04;20;0;0;2,76
5;1;28/09/2010;2010;271;12,87;22,21;15:50;3,63;06:20;56,88;87,1;06:20;30,81;14:10;1,54;228,9;5,22;13:24;324,8;19,84;0;0;3,2
5;1;29/09/2010;2010;272;15,47;25,22;14:30;5,96;05:40;50,18;83,2;06:30;21,98;14:20;1,75;236,3;6,17;14:00;250,3;19,45;0;0;3,75
5;1;30/09/2010;2010;273;14,39;22,35;14:20;6,7;05:30;64,49;89,8;06:30;36,82;14:30;1,74;261,1;6,45;14:14;329;17,5;0;0;3,07
5;1;01/10/2010;2010;274;14,36;23,41;14:50;6,83;05:30;54,82;88,4;05:10;22,25;15:10;1,59;236,8;5;14:59;312,1;19,04;0;0;3,37
5;1;02/10/2010;2010;275;15,02;25,22;14:00;5,16;06:30;43,2;70,5;06:30;21,32;13:50;2,3;227,4;9,2;15:14;245,6;19;0;0;4,19
5;1;03/10/2010;2010;276;13,76;18,29;13:30;7,56;02:30;64,18;90,7;18:50;45,6;10:20;5,9;217,6;15,83;18:38;270,6;7,01;5,4;2,18;3,08
5;1;04/10/2010;2010;277;12;17,95;15:30;6,36;23:50;72,3;89,4;06:40;42,45;15:30;4,19;271,4;9,05;02:03;257,6;17,57;0;0;3,29
5;1;05/10/2010;2010;278;12,46;22,21;15:10;3,76;05:10;62,98;92,7;06:30;26,53;15:30;1,85;212,9;5,98;12:31;302,1;17,91;0;0;3,19
5;1;06/10/2010;2010;279;13,45;22,75;14:50;4,89;04:50;61,14;91,5;03:00;27,2;14:50;1,26;228,5;4,46;13:59;21,82;18,48;0;0;2,83
5;1;07/10/2010;2010;280;15,2;23,29;13:20;6,76;00:30;69,59;88,6;00:30;44,04;13:20;3,25;177,3;8,87;13:16;183,7;11,25;0,4;0;3,23
5;1;08/10/2010;2010;281;17,78;22,02;13:30;12,43;00:00;57,48;80,3;00:00;34,89;12:30;5,61;172,1;12,58;12:18;181,3;13,09;0;0;4,44
5;1;09/10/2010;2010;282;13,04;17,9;00:00;7,49;23:40;82,9;94,7;09:50;56,02;00:00;3,09;221,9;9,59;00:01;177,5;4,72;11,8;6,89;1,9
5;1;10/10/2010;2010;283;10,55;15,16;15:20;5,63;06:30;81,2;94,6;06:40;59,77;15:20;1,96;256,6;6,38;20:14;21,65;10,85;0,4;0;1,72
5;1;11/10/2010;2010;284;9,83;11,56;10:30;7,63;00:30;91,8;96,9;23:50;79,4;10:30;1,31;301,6;3,45;13:27;306,9;4,22;2;0;0,9
5;1;12/10/2010;2010;285;10,79;16,75;15:40;6,29;05:00;88,7;98,4;09:50;63,03;15:30;1,14;35,22;4,73;21:26;37,51;9,44;0,6;0;1,45
5;1;13/10/2010;2010;286;11,76;17,15;16:20;7,03;23:40;85,5;96,7;00:30;58,89;15:20;1,34;340;3,84;11:00;33,71;6,81;0;0;1,43
5;1;14/10/2010;2010;287;10,01;18,01;15:10;2,56;06:20;75,3;98;07:50;39,3;12:50;0,98;66,9;3,89;15:56;333,9;15,39;0,2;0;1,91
5;1;15/10/2010;2010;288;7,93;15,48;15:30;1,23;05:50;75,7;97,1;06:50;42,25;15:30;1,34;87,5;5,59;09:48;63,72;15,78;0,2;0;1,89
5;1;16/10/2010;2010;289;6,46;14,95;15:30;-0,91;05:20;78;97,4;06:20;44,18;15:10;1,58;52,26;6,09;16:22;36,16;15,76;0;0;1,88
5;1;17/10/2010;2010;290;6,82;13,55;13:20;-0,11;06:30;75,5;98,1;07:20;46,6;13:10;2,51;50,67;8,66;13:35;52,12;14,54;0;0;1,96
5;1;18/10/2010;2010;291;4,52;13,68;15:20;-4,45;06:30;71,9;97,3;07:00;37,43;15:30;1,47;59,11;6,12;10:28;57,08;15,84;0;0;1,8
5;1;19/10/2010;2010;292;4,66;14,28;15:40;-3,65;05:30;73,2;95,8;05:50;39,17;15:10;1,11;191,3;4,16;13:00;0,19;15,53;0,2;0;1,64
5;1;20/10/2010;2010;293;7,31;18,54;14:30;-2,84;05:00;63,49;95,8;05:50;24,66;14:10;1,16;128,8;4,68;15:10;50,96;15,57;0;0;2,04
5;1;21/10/2010;2010;294;8,02;19,55;15:40;-2,71;06:00;61,77;93,7;06:00;25,39;15:00;1,16;245,9;4,2;14:11;335,1;15,29;0;0;2,08
5;1;22/10/2010;2010;295;10,98;19,02;13:30;3,49;01:30;57,01;78,6;04:40;29,48;13:30;1,61;225,2;4,86;18:45;241,8;11,41;0;0;2,24
5;1;23/10/2010;2010;296;9,93;17,94;15:00;2,7;06:10;69,05;91,4;06:20;39,3;16:20;1,29;240;4,35;13:43;325,3;14,2;0;0;1,86
5;1;24/10/2010;2010;297;11,22;18,29;14:30;4,49;06:30;76,2;93,3;05:40;50,13;13:40;3,81;269,2;9,56;15:19;287,2;13,53;0;0;2,51
5;1;25/10/2010;2010;298;8,54;13,15;12:20;-1,78;23:30;65,01;95,5;03:30;35,16;15:20;3,21;46,83;8,2;09:38;54,42;13,45;0;0;2,17
5;1;26/10/2010;2010;299;3,5;14,14;14:50;-6,72;05:30;59,01;93,7;05:40;18,65;11:40;1,3;147,3;4,9;12:25;36,36;14,55;0;0;1,78
5;1;27/10/2010;2010;300;8,97;21,14;13:40;-2,58;06:10;36,44;71;06:20;9,42;13:30;1,14;199,5;4,05;14:39;341,4;13,92;0;0;2,19
5;1;28/10/2010;2010;301;12,3;22,35;14:20;5,36;05:00;37,76;62,35;07:50;21,38;12:10;1,03;217,1;4,78;14:05;269,7;12,71;0;0;2,05
5;1;29/10/2010;2010;302;10,75;16,7;12:00;5,63;07:30;56,64;92,9;16:20;20,2;01:00;4,5;208,1;19,74;15:11;204,9;3,98;6,2;2,81;3,26
5;1;30/10/2010;2010;303;8,77;12,5;14:20;5,36;03:40;79,7;92,1;00:00;61,27;22:20;3,84;218,9;11,67;15:12;241,3;4,28;2,8;0;1,5
5;1;31/10/2010;2010;304;8,11;11,3;14:40;5,96;06:20;83,9;92,2;01:30;69,29;14:20;6,94;269,2;12,37;00:02;275,9;7,03;5,6;2,33;1,53
5;1;01/11/2010;2010;305;9,18;14,5;14:30;5,49;22:30;83,2;95,5;23:00;61,45;14:50;4,64;305,4;10,55;03:24;275,3;7,73;0;0;1,74
5;1;02/11/2010;2010;306;7,59;14,55;15:30;2,03;06:40;84,3;97,4;06:50;58,82;15:10;1,18;233,1;3,71;12:02;0,1;13,05;0;0;1,23
5;1;03/11/2010;2010;307;9,03;17,34;14:20;2,36;06:40;80,4;96,2;06:50;47,99;15:30;1,11;169,1;3,63;15:02;36,25;12,73;0,2;0;1,39
5;1;04/11/2010;2010;308;12,67;18,28;14:20;0;11:18;79,1;96,2;23:50;;11:18;1,3;341,1;3,73;15:15;12,34;7,97;1,2;;
5;1;05/11/2010;2010;309;8,69;17,41;12:50;2,69;07:10;91,2;97,9;08:30;67,18;12:30;1,26;247,2;4,68;13:31;345,7;11,97;0,2;0;1,2
5;1;06/11/2010;2010;310;10,28;18,09;15:20;3,16;05:00;81,5;97,6;07:50;54,88;14:00;1,96;247,8;5,75;11:16;300,1;12,37;0,2;0;1,61
5;1;07/11/2010;2010;311;7,28;11,56;14:40;1,49;23:30;83,3;95,3;05:50;56,5;15:50;3,34;290,4;7,17;12:25;316,1;6,1;0,2;0;1,41
5;1;08/11/2010;2010;312;6,9;10,83;16:10;1,49;00:00;86,3;92,8;01:30;78,7;10:00;8,03;257;16,24;12:03;264,2;6,97;0,8;0;1,14
5;1;09/11/2010;2010;313;7,22;9,49;15:00;5,76;23:00;80,5;95,1;00:40;61,13;15:00;8,07;269,3;13,68;14:23;271,3;8,76;2,4;0;1,61
5;1;10/11/2010;2010;314;5,87;10,56;13:40;1,63;22:40;76;90,6;05:50;51,09;13:50;4,9;280,3;10,84;08:39;268,7;10,01;0;0;1,77
